box_office,movie_id,movie_title,release_date,directedBy,starring,genre,runtime,country,language,rating_num,vote_num,rating_per_stars5,rating_per_stars4,rating_per_stars3,rating_per_stars2,rating_per_stars1,intro,comment_num,question_num
6543.0,1298070,加勒比海盗 Pirates of the Caribbean: The Curse of the Black Pearl,2003,['戈尔·维宾斯基'],"['约翰尼·德普', '杰弗里·拉什', '奥兰多·布鲁姆', '凯拉·奈特莉', '杰克·达文波特', '乔纳森·普雷斯']","['动作', '奇幻', '冒险']",143,美国,英语,8.8,699746,49.6,40.4,9.5,0.5,0.1,"故事发生在17世纪，传说中海盗最为活跃的加勒比海。风趣迷人的杰克·斯伯洛（约翰尼·德普 Johnny Depp 饰），是活跃在加勒比海上的海盗，拥有属于自己的“黑珍珠”号海盗船。对他来说，最惬意的生活就是驾驶着“黑珍珠”号在加勒比海上游荡，自由自在的打劫过往船只。但不幸的是，他的仇敌，老谋深算的巴尔巴罗萨船长(杰弗里·拉什 Geoffrey Rush 饰)偷走了他的“黑珍珠”号。巴伯萨是一个无恶不作的坏蛋，他抢劫了杰克的""黑珍珠号""后，更加猖狂，在加勒比海上横行霸道，一时成为整个加勒比海的霸主。一次，巴伯萨一伙袭击了罗亚尔港小镇，还绑架了总督的女儿伊莉莎白·斯万(凯拉·奈特莉 Keira Knightley 饰)和伊莉莎白青梅竹马的铁匠学徒威尔·特纳（奥兰多·布鲁姆 Orlando Bloom 饰），想方设法救出了狱中的船长杰克，偷来英国皇家舰队最快的""拦截号""军舰迅速向""黑珍珠""追去。在打斗中，威尔和杰克发现，巴尔巴罗萨和他的海盗们身背着咒语，在每一个月光之夜，他们就变成了不死骷髅，而伊莉莎白正是解开咒语的关键。",105936,25
6494.0,1297785,星球大战前传2：克隆人的进攻 Star Wars: Episode II - Attack of the Clones,2002,['乔治·卢卡斯'],"['伊万·麦克格雷格', '娜塔莉·波特曼', '海登·克里斯滕森', '克里斯托弗·李', '塞缪尔·杰克逊', '弗兰克·奥兹', '伊恩·麦克迪阿梅德', '潘妮拉·奥古斯特', '特穆拉·莫里森', '吉米·斯密茨', '杰克·汤普森', '阿梅德·贝斯特', '罗丝·伯恩', '奥利弗·福德·戴维斯', '利安娜·瓦尔斯曼']","['动作', '科幻', '冒险']",142,美国,英语,8.0,84039,27.3,47.5,22.9,2.0,0.4,绝地武士战胜西斯学徒后十年，银河共和国再次面临威胁，前绝地武士杜库伯爵（克里斯托弗•李 Christopher Lee 饰）鼓动数千星系与共和国决裂，并筹建大批机器人军队为政变做准备。纳布星的阿米达拉（娜塔丽·波特曼 Natalie Portman 饰）结束女王任期后以议员身份抵达考路斯坎星，决意为组建共和军队投出关键一票。欧比-旺•肯诺比（伊万•麦克格雷格 Ewan McGregor 饰）携长大了的阿纳金（海登·克里斯滕森 Hayden Christensen 饰）奉命保护阿米达拉的安全。在阿纳金护送阿米达拉返回纳布星避难的途中，二人情愫暗生，决定共同前往塔图因星寻找阿纳金之母。与此同时，欧比-旺追查刺客行迹一路深入吉诺西斯星，发现了杜库伯爵的阴谋，自己却深陷囹圄，危在旦夕……本片获2003年第75界奥斯卡最佳视觉效果奖提名。,14588,8
6446.0,6560058,雷神2：黑暗世界 Thor: The Dark World,2013,['阿兰·泰勒'],"['克里斯·海姆斯沃斯', '娜塔莉·波特曼', '汤姆·希德勒斯顿', '安东尼·霍普金斯', '克里斯托弗·埃克莱斯顿', '杰米·亚历山大', '扎克瑞·莱维', '雷·史蒂文森', '浅野忠信', '伊德里斯·艾尔巴', '蕾妮·罗素', '阿德沃尔·阿吉纽依-艾格拜吉', '凯特·戴琳斯', '斯特兰·斯卡斯加德', '艾丽丝·克里奇', '克里夫·罗素', '乔纳森·霍华德', '克里斯·奥多德', '妲露拉·莱莉', '奥菲利亚·拉维邦德', '本尼西奥·德尔·托罗', '斯坦·李']","['动作', '奇幻', '冒险']",112,美国,英语,7.4,292787,16.4,43.2,36.1,3.8,0.6,纽约大战后，雷神索尔（克里斯·海姆斯沃斯 Chris Hemsworth 饰）将弟弟洛基（汤姆·希德勒斯顿 Tom Hiddleston 饰）带回仙宫囚禁起来，此外帮助九大国度平定纷争，威名扶摇直上。虽然父王奥丁（安东尼·霍普金斯 Anthony Hopkins 饰）劝其及早即位，但索尔念念不忘地球的美丽女孩简·福斯特（娜塔丽·波特曼 Natalie Portman 饰）。与此同时，简在和黛西及其助手伊安调查某个区域时意外被神秘物质入侵，却也因此重逢索尔，并随其返回仙宫。令人意想不到的是，藏在简体内的物质来自远古的黑暗精灵玛勒基斯（克里斯托弗·埃克莱斯顿 Christopher Eccleston 饰）。在“天体汇聚”的时刻再次到来之际，玛勒基斯企图摧毁九大国度，缔造一个全然黑暗的宇宙。藏匿简的仙宫受到重创，而索尔和洛基这对冤家兄弟也不得不联手迎战宿命的强敌……,82944,47
6342.0,26354572,欢乐好声音 Sing,2016,"['加斯·詹宁斯', '克里斯托夫·卢尔德莱']","['马修·麦康纳', '瑞茜·威瑟斯彭', '塞思·麦克法兰', '斯嘉丽·约翰逊', '约翰·C·赖利', '塔伦·埃哲顿', '托瑞·凯利', '珍妮弗·桑德斯', '詹妮弗·哈德森', '加斯·詹宁斯', '彼得·塞拉菲诺威茨', '尼克·克罗尔', '贝克·班尼特', '杰·费罗尔', '尼克·奥弗曼', '莱斯莉·琼斯', '雷亚·普尔曼', '亚当·布克斯顿', '比尔·法玛尔']","['喜剧', '动画', '歌舞']",108,美国,英语 / 日语,8.1,231328,29.9,48.6,19.8,1.5,0.2,曾拥有过辉煌风光年代的一家歌剧院正逐步走向没落，更面临被银行抵押没收的命运。现任老板考拉巴斯特（马修·麦康纳希 Matthew McConaughey 配音）不愿见父亲毕生的心血就此终结，于是决定策划一场歌唱选秀比赛，却没留神把奖金印成了他根本无力承担的10万美元。受到奖金和歌唱梦想的鼓舞，猪妈妈罗茜塔（瑞茜·威瑟斯彭 Reese Witherspoon 饰）、少女豪猪艾什（斯嘉丽·约翰森 Scarlett Johansson 饰）、老鼠歌手麦克（塞斯·麦克法兰 Seth MacFarlane 饰）、害羞的小象米纳（托瑞·凯利Tori Kelly 饰）、大猩猩强尼（塔伦·埃格顿 Taron Egerton  饰）等音乐爱好者都纷纷前来应征。他们有着各自难以逾越的障碍，而为了各自的梦想，有竭尽全力，追逐哪怕一点点微茫的希望……,70880,57
6323.0,1291579,"怪兽电力公司 Monsters, Inc.",2001,"['彼特·道格特', '大卫·西尔弗曼', '李·昂克里奇']","['约翰·古德曼', '比利·克里斯托', '玛丽·吉布斯', '史蒂夫·布西密', '詹姆斯·柯本', '詹妮弗·提莉', '鲍勃·彼德森', '约翰·拉岑贝格', '弗兰克·奥兹', '丹尼尔·吉尔森', '邦尼·亨特', '杰克·安杰尔', '塞缪尔·洛德·布莱克', '史蒂夫·萨斯坎德']","['喜剧', '动画', '儿童', '奇幻', '冒险']",92,美国,英语,8.7,524860,47.1,42.6,9.9,0.4,0.1,我们不知道，在那样的世界里住着那样一群怪物。他们长相滑稽，却必须装作狰狞。因为，在夜深的时候，他们要悄悄的出现在孩子的衣橱里，吓唬刚刚甜美睡去的宝宝。一切，只因为他们是怪物电力公司的员工，而孩子的尖叫，则是怪物王国发电的全部能量。怪物们害怕孩子，却又必须让孩子尖叫。在怪物的国度里，他们都是为全民造福的英雄。毛怪苏利文（约翰•古德曼）是怪物公司最出色的员工，业绩总是摇摇领先，他吓哭的小孩儿不计其数。他与搭档大眼怪麦克（比利•克里斯托）很受大家的爱戴。一次偶然，毛怪不小心把一个两岁的小女孩阿布（玛丽•吉布斯）带回了怪物世界，引起了极大的恐慌，调皮可爱的阿布把这些可怕的怪物吓的人仰马翻。警方在追捕阿布，而坏蛋亨利（詹姆斯•柯博）也计划利用阿布进行他改革工厂的邪恶计划。另一方面，在与阿布相处的过程中，毛怪渐渐对她产生莫名的情愫，甚至因此被放逐野外。可是一切都不能抵挡毛怪拯救女孩的信念，为了阿布，毛怪踏上了艰险的旅程……,82204,6
6317.0,1783457,功夫熊猫 Kung Fu Panda,2008,"['马克·奥斯本', '约翰·斯蒂文森']","['杰克·布莱克', '达斯汀·霍夫曼', '安吉丽娜·朱莉', '伊恩·麦柯肖恩', '成龙', '塞斯·罗根', '刘玉玲', '大卫·克罗斯', '兰德尔·杜克·金', '吴汉章', '丹·福勒', '迈克·克拉克·邓肯', '韦恩·奈特', '凯尔·加斯', 'JR·里德', '劳拉·奈特林格', '坦雅·海登', '斯蒂芬·凯林', '马克·奥斯本', '约翰·斯蒂文森', '肯特·奥斯博内', '瑞利·奥斯本']","['喜剧', '动作', '动画', '冒险']",95,美国,英语,8.1,477940,27.8,51.3,19.6,1.2,0.2,首度以人见人爱的大熊猫和中国功夫作为故事主线，《功夫熊猫》定于6月全球上映，届时配合举世瞩目的2008年北京奥运，加上武术首度被列为奥运特设项目，相信定必在全世界掀起势不可挡的中国功夫热潮，电影有望打破纪录，勇夺全球动画票房金牌！梦工厂对这部重头戏非常重视，除了出动《怪物史瑞克》、《马达加斯加》班底精心构思故事、设计角色，钻研最先进的电脑特技外，更请来最星光熠熠的声演阵容，包括搞笑巨星杰克·布莱克( Jack Black )声演熊猫阿宝、金像影帝达斯汀·霍夫曼( Dustin Hoffman )声演施福大师、成龙大哥声演灵猴、性感巨星安吉丽娜·朱丽( Angelina Jolie )声演飞虎女、《霹雳天使》华裔红星刘玉玲( Lucy Liu )声演毒蛇，如此强劲卡士绝对前所未见！梦工厂CEO杰弗瑞·卡森伯格( Jeffrey Katzenberg )早前更为电影将会铺天盖地的宣传攻势揭开序幕，亲自在一段45分钟短片亮相介绍剧情和特色。香港电影公司亦特别安排放映给业内人士及商业伙伴率先欣赏，片中熊猫阿宝、飞虎女、灵猴、毒蛇、仙鹤、猛螳螂、大豹等角色一出场，即引发笑声不绝，观众反应非常热烈，大家都很期望电影正式上映时，可看到熊猫阿宝使出「无敌扑楼梯」、「面条护身术」、「肚腩凸击」等独门绝招！故事讲述好食懒做的熊猫阿宝，一直醉心中国功夫，一次误打误撞竟然被认定为传说中的武林高手「龙战士」，奉命去对付刚逃狱的魔头大豹！一代宗师施福大师因而要面对人生最大的挑战──如何在迫切的时间内，将拥有一身豪华臀、麒麟臂、肚腩肉、不能看也不能打的大熊猫，训练成为名震江湖的功夫大师？,70183,3
6316.0,1291577,超人总动员 The Incredibles,2004,['布拉德·伯德'],"['格雷格·T·尼尔森', '霍利·亨特', '塞缪尔·杰克逊', '杰森·李', '泰迪·牛顿', '华莱士·肖恩']","['喜剧', '动作', '动画', '冒险']",115,美国,英语 / 西班牙语 / 法语,8.1,250530,28.7,50.6,19.6,0.9,0.1,鲍勃是一个超人特工，他惩恶扬善，深受街坊邻里的爱戴。“不可思议”先生就是他的光荣外号。他和另一个超人特工“弹力女超人”相爱，两人结婚后过上平静的生活。15年过去了，鲍勃已经像普通人一样生活，当上了保险公司的理赔员。然而他心中还是有着技痒之时。当他知道有发明家要展开攻击超人特工队、毁灭人类的计划，鲍勃终于按捺不住了。他要重出江湖，挽救人类护卫地球。但中年的超人已经大腹便便，他和敌人的斗争充满了悬念。鲍勃的妻子也跟丈夫一起投入到这场艰巨的战争中。,38517,1
6302.0,25864085,火星救援 The Martian,2015,['雷德利·斯科特'],"['马特·达蒙', '杰西卡·查斯坦', '克里斯汀·韦格', '杰夫·丹尼尔斯', '迈克尔·佩纳', '凯特·玛拉', '肖恩·宾', '塞巴斯蒂安·斯坦', '唐纳德·格洛弗', '切瓦特·埃加福', '阿卡塞尔·亨涅', '陈数', '高雄', '本尼迪克特·王', '麦肯兹·戴维斯', '娜奥米·斯科特', '丽丽·博尔丹', '布莱恩·卡斯佩']","['剧情', '科幻', '冒险']",144,英国 / 美国 / 匈牙利 / 约旦,英语 / 汉语普通话,8.5,560793,37.7,49.3,12.2,0.7,0.2,载人航天宇宙飞船阿瑞斯3号成功抵达火星，谁知一场破坏力极其巨大的风暴向宇航员们袭来，阿瑞斯3号被迫中断任务，紧急返航。撤离途中，宇航员马克·沃特尼（马特·达蒙 Matt Damon 饰）被飞船上吹落的零件击中，由于生还希望渺茫，队友们只得匆匆返航，并向世人宣告他已牺牲的事实。出乎意料的是，马克以极低的概率活了下来。他躲进驻火星的航天基地疗伤。下一次火星任务要等到四年后，而基地内的补给仅够他维持31天。短暂的绝望后，马克决定利用有限的食物，在这颗空无一人的星球上种植作物，寻找一线生机。与此同时，地球方面也很快发现马克生还的事实，他们想尽办法部署营救计划。孤军奋战的马克，能否等到救援队伍的到来？影片改编自安迪·威尔的同名科幻小说。,134721,212
6294.0,1949312,全民超人汉考克 Hancock,2008,['彼得·博格'],"['威尔·史密斯', '查理兹·塞隆', '杰森·贝特曼', '杰·海德', '埃迪·马森', '约翰尼·盖尔克奇']","['动作', '犯罪', '奇幻']",92,美国,英语 / 日语,6.9,169467,8.8,34.2,49.4,6.6,0.9,Hancock（Will Smith饰），是刀枪不入的全民超人，犯罪分子对他闻风丧胆。然而这位全民超人每次与犯罪分子对峙都闹得惊天动地，造成严重的破坏，对市民的生命和公共财产都是巨大的威胁。这也就是虽然他有着独一无二的能力却仍然得不到大众认同的原因。他暴躁易怒又不辩解的个性更是激化了矛盾。这天公关经理Ray Embrey（Jason Bateman饰）十分倒霉，不仅他的全球爱心理念推销不出去，更在回家的途中被塞车堵在了火车轨道上，险些就被火车一碾而过。Hancock及时出现救了他一命，不可阻挡地破坏了火车和现场的交通，惹起众怒。Ray却灵光一闪，决定包装Hancock，把他塑造成为一位全民爱戴的英雄。没想到，最大的反对竟然来自他的妻子Mary（Charlize Theron饰），她坚持要Hancock离开她的家庭。事情发展下去，牵扯出令人惊讶的缠绵前缘。,26219,1
6261.0,4286017,速度与激情5 Fast Five,2011,['林诣彬'],"['范·迪塞尔', '保罗·沃克', '乔丹娜·布鲁斯特', '泰瑞斯·吉布森', '卢达克里斯', '马特·斯查尔兹', '姜成镐', '盖尔·加朵', '特戈·卡尔德隆', '唐·奥马尔', '乔昆姆·德·阿尔梅达', '道恩·强森', '埃尔莎·帕塔奇', '迈克尔·厄尔比', '费尔南多·钱', '阿里米·巴尔拉德', '约戈·康斯坦丁', '吉奥夫·米德', 'Joseph Melendez', '马克·希克斯', 'Corey Michael Eubanks', '小路易斯·达·席尔瓦', '肯特·绍克内克', '莎伦泰', '埃莱娜·卡多纳', 'Amanda Salinas', 'Benjamin Easterday', '伊娃·门德斯', '杰瑞德·莫泽', '米歇尔·罗德里格兹', '布赖恩·泰斯特', '伊万·J·托雷斯·拉桑塔']","['动作', '犯罪']",130,美国,英语 / 葡萄牙语 / 西班牙语 / 意大利语 / 法语,8.4,315282,39.0,45.6,14.1,1.0,0.2,蛰伏2年之后，多米尼克（范•迪塞尔 Vin Diesel饰）与布莱恩（保罗•沃克 Paul Walker 饰）再度联手把火车中的神秘豪车盗走，遭到了警察和黑帮分子的火线追杀。布莱恩和米亚（乔丹娜•布鲁斯特 Jordana Brewster 饰）到里约寻找援兵，并与多米会和。为了寻找多米等人的下落，FBI王牌探员卢克（“岩石”道恩•强森 Dwayne Johnson饰）挺身而出，组成精英部队，追查来到里约。他雇佣了丧夫的美丽女警艾莲娜（埃尔莎•帕塔奇 Elsa Pataky 饰），一同寻找多米。与此同时，里约的地头蛇也对这些不速之客开火。三股势力开始相互缠斗。期间，因米亚怀孕，布莱恩决定陪她一起逃亡，所以多米只得依靠昔日老友探寻新车的秘密。在罗曼、韩等人的帮助下，多米终于找到了这辆车的秘密——芯片，并由此揭开了其中隐藏的一个不可告人的计划……,73627,7
6240.0,3642835,黑衣人3 Men in Black III,2012,['巴里·索南菲尔德'],"['威尔·史密斯', '汤米·李·琼斯', '乔什·布洛林', '杰梅奈·克莱门特', '艾玛·汤普森', '尼可·斯彻金格', '爱丽丝·伊芙', '大卫·拉斯彻', '比尔·哈德尔', '迈克尔·斯图巴']","['喜剧', '动作', '科幻']",103,美国,英语,7.7,254794,18.3,48.9,30.0,2.4,0.3,月球最高监狱，穷凶极恶的伯格罗多星人鲍里斯（杰梅奈·克莱门特 Jemaine Clement 饰）越狱逃亡。他在1969年犯下邪恶罪行，最终被年轻的K（乔什·布洛林 Josh Brolin 饰） 砍掉一只手臂，送入监狱。此次他逃脱的目的，就是穿越时空杀死K。与此同时，J （威尔·史密斯 Will Smith 饰）和K（汤米·李·琼斯 Tommy Lee Jones 饰）一如既往处理各种外星人引起的混乱，因对鲍里斯的案件三缄其口，两个好搭档心生隔阂。崭新的一天，J发现K消失不见，周围更几乎没人知道K这个人。此时的K已在40年前被鲍里斯杀死，他所建立的A网也不复存在。在这危急时刻，伯格罗多星人大举入侵地球。为了保护家园，J必须穿越时空再次改变历史……,66089,5
